"id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_verifications","neighbourhood_ward","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","availability_30","availability_60","availability_90","availability_365","number_of_reviews","reviews_per_month","review_scores_rating","instant_bookable"
39732790,13729241,"2014/03/31","within an hour",99,96,"t",22,"['email', 'phone', 'work_email']","Ward 54",-33.95882,18.38149,"Entire home/apt",4,2,2,3,3353,3,1125,3.3,1125,7,21,37,266,186,2.7,4.89,"f"
9.1e+17,415211916,"2021/07/26","within an hour",90,92,"f",7,"['email', 'phone']","Ward 54",-33.91023,18.39627,"Entire home/apt",4,2,2,2,2850,1,60,1,60,9,28,37,111,37,1.35,4.7,"f"
9.78e+17,70486926,"2016/05/05","within an hour",100,100,"f",2,"['email', 'phone']","Ward 62",-34.02074,18.43159,"Private room",2,1,1,1,1400,2,365,2,365,29,59,82,261,8,0.36,4.88,"f"
15675630,62077156,"2016/03/08","within an hour",100,97,"t",3,"['email', 'phone']","Ward 58",-33.96541,18.48771,"Entire home/apt",10,5,5,5,6000,6,30,6,30,27,53,61,290,31,0.29,5,"f"
1.35e+18,678211329,"2025/02/11","within a few hours",80,100,"f",2,"['email', 'phone']","Ward 100",-34.161715,18.8669038,"Entire home/apt",4,1,2,3,1338,2,365,2,365,22,40,46,268,1,0.14,5,"t"
697880,3576139,"2012/09/15","within an hour",100,94,"t",3,"['email', 'phone']","Ward 57",-33.93624,18.44431,"Entire home/apt",2,1,1,1,806,2,1125,2,1125,30,60,85,353,224,1.44,4.86,"t"
1.28e+18,19745781,"2014/08/09","within an hour",99,90,"t",51,"['email', 'phone', 'work_email']","Ward 54",-33.9606294,18.3821943,"Entire home/apt",10,5.5,5,5,8429,2,60,2,60,5,7,27,92,7,0.8,5,"f"
1.02e+18,111638539,"2017/01/15","within an hour",100,100,"t",10,"['email', 'phone']","Ward 54",-33.94943,18.38303,"Entire home/apt",2,1,1,1,1495,2,60,2,60,0,27,52,106,18,0.85,4.78,"f"
11153557,14028528,"2014/04/08","within a few hours",100,91,"t",2,"['email', 'phone']","Ward 74",-34.01784,18.38203,"Entire home/apt",9,3,5,4,9013,10,35,10,35,18,48,73,288,8,0.08,4.88,"f"
42369912,98462037,"2016/10/06","within an hour",100,100,"f",5,"['email', 'phone']","Ward 69",-34.1155,18.38455,"Entire home/apt",2,1,1,2,1872,1,1125,2.2,731,22,37,62,156,3,0.06,5,"f"
52087814,195917698,"2018/06/16","within a few hours",100,100,"f",5,"['email', 'phone']","Ward 6",-33.87523,18.72746,"Private room",10,3,0,7,1485,2,365,2,1125,29,59,89,364,2,0.05,4.5,"t"
27793370,69600977,"2016/04/30","within an hour",100,80,"f",5,"['email', 'phone']","Ward 54",-33.96269,18.38427,"Private room",2,1.5,1,2,4400,1,1125,1,731,18,26,35,244,3,0.13,5,"t"
7.71e+17,20600730,"2014/08/27","within an hour",100,90,"f",109,"['email', 'phone', 'work_email']","Ward 57",-33.94316,18.47048,"Entire home/apt",2,1,1,1,1185,2,365,2.3,365,13,23,33,290,65,1.94,4.86,"t"
1.29e+18,662646192,"2024/11/17","within a few hours",100,77,"f",1,"['email', 'phone']","Ward 70",-33.8593595,18.6036566,"Entire home/apt",3,2,2,2,1258,2,30,2,30,24,54,77,150,5,0.5,5,"f"
7e+17,57218252,"2016/02/03","within an hour",100,90,"f",176,"['phone']","Ward 54",-33.96066,18.38416,"Entire home/apt",14,7,7,7,13846,4,45,4.4,45,17,41,55,309,11,0.3,4.82,"f"
8.58e+17,421690957,"2021/09/05","within an hour",100,100,"f",2,"['email', 'phone']","Ward 83",-34.1185436,18.8301178,"Entire home/apt",2,1,1,1,844,2,365,2,1125,21,51,81,325,36,1.24,4.64,"f"
1.31e+18,8707895,"2013/09/08","within an hour",100,96,"t",4,"['email', 'phone', 'work_email']","Ward 4",-33.8572,18.48999,"Entire home/apt",4,1,2,2,2296,2,90,2.6,90,13,34,61,319,11,1.3,5,"f"
8384286,3576139,"2012/09/15","within an hour",100,94,"t",3,"['email', 'phone']","Ward 57",-33.93633,18.44398,"Private room",2,0.5,1,1,604,2,1125,2,1125,29,59,89,364,66,0.55,4.95,"f"
1.47e+18,20218142,"2014/08/18","within an hour",100,63,"t",49,"['email', 'phone']","Ward 115",-33.9107029,18.4191167,"Entire home/apt",6,2.5,3,3,7712,1,365,1.6,365,4,23,46,268,1,1,5,"f"
1.26e+18,4212036,"2012/11/21","within an hour",100,100,"t",2,"['email', 'phone']","Ward 73",-34.0181809,18.4559053,"Entire home/apt",2,1,1,1,858,3,365,3,365,23,53,83,242,3,0.51,5,"f"
7.75e+17,393085476,"2021/03/18","within an hour",100,75,"f",1,"['email', 'phone']","Ward 23",-33.80222,18.46601,"Entire home/apt",4,2,2,3,1500,2,1125,2,1125,12,38,42,284,18,0.53,4.83,"f"
1.36e+18,677109474,"2025/02/05","within an hour",100,100,"t",77,"['email', 'phone']","Ward 54",-33.915022,18.392077,"Entire home/apt",2,1,0,1,1306,1,60,1.9,60,12,34,63,338,1,1,5,"t"
48395800,237607934,"2019/01/19","within a few hours",100,98,"t",3,"['email', 'phone']","Ward 57",-33.946,18.4753,"Entire home/apt",2,1,0,1,442,1,1125,1,1125,0,0,22,291,59,1.07,4.85,"f"
8.97e+17,57552233,"2016/02/05","within an hour",100,100,"f",1,"['email', 'phone']","Ward 112",-33.83874,18.63106,"Entire home/apt",2,1,1,1,1188,2,90,2,90,0,11,27,299,7,0.33,4.29,"f"
4937865,3007236,"2012/07/21","within an hour",100,78,"f",1,"['email', 'phone']","Ward 77",-33.92817,18.40512,"Entire home/apt",6,2,2,3,1419,7,120,7,120,0,0,0,266,12,0.32,4.83,"f"
16687970,103318847,"2016/11/11","within an hour",100,100,"f",2,"['phone']","Ward 23",-33.81739,18.47621,"Entire home/apt",6,2,4,3,3372,2,1125,2,1125,13,28,35,294,58,0.55,4.91,"f"
20990534,4583550,"2013/01/04","within an hour",100,100,"f",2,"['email', 'phone', 'work_email']","Ward 74",-34.016144,18.387697,"Entire home/apt",8,2.5,4,5,7581,7,21,7,1125,0,0,2,15,15,0.35,4.67,"f"
24610575,178496966,"2018/03/14","within a day",100,100,"f",1,"['phone']","Ward 60",-33.97362,18.50397,"Entire home/apt",2,1,2,3,393,3,100,3,100,28,58,88,183,7,0.08,4.71,"f"
9.99e+17,498365151,"2023/01/28","within a few hours",100,99,"t",2,"['phone']","Ward 61",-34.16346521,18.43040764,"Entire home/apt",2,1,1,1,810,2,30,2,30,11,32,55,315,27,1.15,4.96,"f"
39097350,47438570,"2015/10/26","within an hour",100,94,"t",2,"['email', 'phone', 'work_email']","Ward 62",-33.99527,18.43716,"Entire home/apt",2,1,1,1,6847,3,30,3,30,13,22,27,72,115,1.6,4.97,"f"
1.26e+18,12545676,"2014/02/24","within a few hours",100,83,"t",22,"['email', 'phone']","Ward 55",-33.8958043,18.5076684,"Entire home/apt",2,1,1,1,1610,4,60,4.3,60,16,46,76,166,5,0.49,5,"f"
40399410,34960709,"2015/06/04","within a day",67,100,"f",2,"['email', 'phone', 'work_email']","Ward 57",-33.93487,18.46591,"Private room",2,1,1,2,633,2,1125,2,1125,27,57,87,362,34,0.49,4.82,"f"
1.47e+18,707234103,"2025/07/14","within an hour",90,100,"f",1,"['email', 'phone']","Ward 77",-33.9238874,18.4107402,"Entire home/apt",6,2,3,3,2117,1,365,1.2,1125,13,34,57,322,6,3.4,4.83,"t"
8.93e+17,487012580,"2022/11/09","within an hour",100,89,"f",42,"['email', 'phone']","Ward 54",-33.9110029,18.3923004,"Entire home/apt",2,1,1,1,583,2,1080,2.2,1125,12,15,44,319,84,2.94,4.63,"f"
1.45e+18,556362345,"2024/01/13","within an hour",100,99,"t",6,"['email', 'phone']","Ward 23",-33.8157224,18.4737458,"Entire home/apt",6,2,3,4,1892,2,365,2,1125,8,38,60,328,1,0.91,5,"f"
1.14e+18,559664007,"2024/01/31","within an hour",100,100,"t",1,"['email', 'phone']","Ward 15",-34.0618726,18.8175286,"Entire home/apt",2,1,1,2,765,2,31,2.3,1125,24,49,65,322,15,0.93,4.93,"t"
6.9e+17,180283736,"2018/03/24","within an hour",100,100,"t",1,"['email', 'phone']","Ward 84",-34.0801883,18.8611435,"Entire home/apt",6,1,2,4,822,1,1125,1,1125,14,23,26,224,159,4.38,4.88,"f"
16458625,49844845,"2015/11/25","within a few hours",100,100,"f",1,"['email', 'phone', 'work_email']","Ward 73",-34.02615,18.45186,"Entire home/apt",7,3,4,4,5415,5,31,5,31,0,0,0,21,34,0.41,5,"f"
1.28e+18,93835166,"2016/09/06","within an hour",100,95,"t",2,"['email', 'phone']","Ward 26",-33.89584259,18.55387643,"Entire home/apt",2,1,1,2,540,2,60,2.1,60,24,54,82,329,14,1.43,4.79,"t"
807366,4248754,"2012/11/26","within a few hours",100,67,"f",1,"['email', 'phone', 'work_email']","Ward 55",-33.88519,18.48619,"Entire home/apt",4,1,2,2,1067,7,1125,7.4,1125,0,26,56,134,29,0.21,4.93,"f"
8.74e+17,57384986,"2016/02/04","within an hour",100,100,"t",1,"['email', 'phone']","Ward 61",-34.2107652,18.4606753,"Entire home/apt",2,1,1,2,775,1,60,2,1125,18,39,59,262,44,1.49,4.89,"f"
2211647,10691059,"2013/12/18","within an hour",100,94,"t",3,"['email', 'phone', 'work_email']","Ward 54",-33.94722,18.38774,"Entire home/apt",4,2,2,2,962,2,1125,2,1125,12,23,26,244,162,1.34,4.75,"t"
3341621,16864616,"2014/06/16","within an hour",100,100,"t",1,"['email', 'phone']","Ward 115",-33.92646,18.42003,"Entire home/apt",6,3,3,3,1885,3,365,3,1125,10,10,10,10,404,3.05,4.88,"f"
1.03e+18,317453736,"2019/12/14","within a few hours",100,83,"f",4,"['email', 'phone']","Ward 54",-33.92369,18.3807,"Entire home/apt",2,1,1,2,1400,2,1125,2,1125,14,32,46,317,2,0.1,4.5,"f"
1.41e+18,596309953,"2024/08/15","within a day",90,69,"f",1,"['phone']","Ward 70",-33.87352823,18.62903062,"Entire home/apt",2,1,1,1,1203,1,365,1,365,21,48,63,328,5,1.12,5,"f"
1.2e+18,330159097,"2020/01/23","within an hour",100,100,"t",6,"['email', 'phone']","Ward 107",-33.80642,18.51342,"Entire home/apt",6,2.5,3,3,3222,2,365,2,1125,29,59,88,363,4,0.41,5,"t"
1.13e+18,8108425,"2013/08/12","within an hour",100,90,"t",72,"['email', 'phone', 'work_email']","Ward 115",-33.91936,18.41906,"Entire home/apt",2,1,1,1,1169,3,180,3.3,248.9,5,29,59,329,38,2.26,4.71,"t"
5.49e+17,3886732,"2012/10/16","within an hour",99,88,"f",83,"['email', 'phone', 'work_email']","Ward 115",-33.91363376,18.42644798,"Entire home/apt",2,1,1,0,1232,1,1125,3.4,1125,14,20,33,116,57,1.5,4.6,"f"
41733480,54182179,"2016/01/11","within an hour",67,83,"f",1,"['email', 'phone']","Ward 113",-33.81587,18.50403,"Entire home/apt",2,1,1,2,632,1,1125,1,1125,27,57,77,257,94,1.36,4.95,"t"
1.25e+18,532164255,"2023/08/16","within an hour",100,100,"f",19,"['email', 'phone']","Ward 23",-33.81851,18.47663,"Entire home/apt",4,2,2,2,1552,1,365,2.4,365,24,54,84,207,2,0.25,5,"t"
1.44e+18,700211558,"2025/06/09","within an hour",100,100,"f",1,"['email', 'phone']","Ward 115",-33.9149609,18.4210699,"Entire home/apt",4,2,2,2,2065,2,90,2.3,1125,13,40,70,312,10,2.78,4.7,"t"
49792051,281646889,"2019/08/02","within an hour",100,90,"f",32,"['email', 'phone']","Ward 115",-33.91737747,18.42178535,"Entire home/apt",2,1,1,1,1121,2,1080,2.2,1125,13,24,54,324,115,2.43,4.66,"f"
1.44e+18,693096613,"2025/05/01","within an hour",100,89,"f",5,"['email', 'phone']","Ward 64",-34.14267239,18.43035147,"Private room",2,1,1,1,1463,2,365,2,365,9,35,54,54,2,0.61,4.5,"f"
1.11e+18,543261633,"2023/10/24","within an hour",100,100,"f",4,"['email', 'phone']","Ward 115",-33.926,18.45423,"Entire home/apt",2,1,1,1,756,3,60,3.3,60,18,41,59,143,40,2.15,4.63,"f"
1.03e+18,44024725,"2015/09/12","within an hour",100,67,"f",1,"['email', 'phone']","Ward 23",-33.7991063,18.4759718,"Private room",1,1,1,1,487,1,365,1,365,27,54,54,141,7,0.32,5,"f"
1.28e+18,101336103,"2016/10/26","within an hour",100,93,"f",4,"['email', 'phone']","Ward 107",-33.82179491,18.48109653,"Entire home/apt",2,1,1,1,1174,2,365,2,365,28,58,88,363,6,0.6,5,"f"
15783305,102089569,"2016/11/01","within an hour",100,75,"f",1,"['email', 'phone']","Ward 64",-34.1456,18.43763,"Entire home/apt",4,2,2,4,1800,4,60,4,60,27,44,52,251,57,0.53,5,"f"
54401664,317971282,"2019/12/16","within a day",81,30,"f",5,"['email', 'phone']","Ward 23",-33.7996578,18.4588189,"Entire home/apt",2,1,1,1,882,1,365,1,365,28,58,88,255,15,0.68,4.8,"f"
16399081,107435172,"2016/12/16","within a few hours",100,97,"f",1,"['email', 'phone', 'work_email']","Ward 115",-33.91074,18.42144,"Entire home/apt",4,2,2,3,3908,3,28,3,1125,0,7,7,13,50,0.48,4.86,"f"
8.07e+17,477534630,"2022/08/31","within an hour",100,93,"t",1,"['email', 'phone']","Ward 15",-34.0639976,18.8213345,"Entire home/apt",4,1,2,4,741,2,1125,1,1125,26,49,76,232,30,0.96,4.9,"f"
7.77e+17,63202371,"2016/03/16","within an hour",100,90,"f",13,"['email', 'phone', 'work_email']","Ward 115",-33.9286504,18.4237636,"Entire home/apt",2,1,1,1,501,2,1080,2.2,1125,7,28,58,333,49,1.46,4.76,"f"
1.13e+18,39174880,"2015/07/21","within an hour",100,89,"t",62,"['email', 'phone', 'work_email']","Ward 115",-33.9082328,18.4023373,"Entire home/apt",4,2,2,2,2289,1,365,2,365,14,44,74,165,26,1.53,4.58,"f"
21220972,153338580,"2017/10/05","within a day",100,38,"f",5,"['email', 'phone']","Ward 54",-33.93432,18.37833,"Entire home/apt",4,1,1,1,3538,7,21,7,21,0,0,0,154,2,0.06,5,"f"
7.92e+17,493157357,"2022/12/28","within a few hours",100,88,"t",3,"['email', 'phone']","Ward 59",-33.9818855,18.4570238,"Entire home/apt",6,3,3,4,4085,2,1125,3.6,1125,22,45,58,86,48,1.45,4.92,"f"
1.27e+18,658102820,"2024/10/20","within a few hours",100,100,"f",1,"['email', 'phone']","Ward 57",-33.94949,18.47446,"Entire home/apt",6,2.5,3,3,3150,3,60,3,60,0,0,14,101,6,0.63,5,"f"
1.31e+18,8108425,"2013/08/12","within an hour",100,90,"t",72,"['email', 'phone', 'work_email']","Ward 54",-33.91469647,18.39395758,"Entire home/apt",6,3,3,3,4981,2,365,3,365,12,23,34,233,26,3.18,4.96,"f"
8.43e+17,87234125,"2016/08/01","within an hour",100,94,"f",13,"['email', 'phone']","Ward 115",-33.9263349,18.4459834,"Entire home/apt",2,1,1,1,810,1,90,3.7,90,19,49,67,331,2,0.09,3,"t"
9.81e+17,3414028,"2012/08/29","within an hour",97,74,"t",35,"['email', 'phone']","Ward 62",-33.98453608,18.4398517,"Entire home/apt",6,3.5,3,3,5486,8,365,8,365,30,60,79,337,2,0.39,5,"f"
1.03e+18,19096995,"2014/07/29","within an hour",100,99,"t",11,"['email', 'phone']","Ward 115",-33.9082371,18.3999739,"Entire home/apt",4,1,2,2,1462,2,365,2,365,10,10,24,26,11,0.49,4.91,"t"
1.33e+18,528658754,"2023/07/29","within an hour",100,93,"f",2,"['email', 'phone']","Ward 115",-33.9280158,18.4150549,"Entire home/apt",2,1,1,1,1223,1,365,1.3,365,5,10,10,240,8,0.96,5,"t"
15020145,78543735,"2016/06/19","within an hour",100,100,"t",1,"['email', 'phone', 'work_email']","Ward 15",-34.07317,18.84271,"Entire home/apt",2,1,1,1,800,2,1125,2,1125,19,45,56,324,223,2.04,4.91,"f"
24300470,183307068,"2018/04/09","within a day",100,75,"f",2,"['email', 'phone']","Ward 62",-34.00543,18.43909,"Entire home/apt",4,2,2,2,5054,1,1125,1,1125,0,0,0,0,2,0.03,5,"f"
1.08e+18,539893974,"2023/10/01","within an hour",100,66,"t",2,"['phone']","Ward 54",-33.93272,18.37817,"Entire home/apt",6,3,3,3,5015,3,90,3,90,17,47,68,335,16,0.8,5,"f"
46332814,66716024,"2016/04/11","within an hour",100,100,"f",2,"['email', 'phone']","Ward 77",-33.93969,18.42143,"Entire home/apt",4,1,2,2,1440,2,120,2,120,1,1,11,245,64,1.1,4.84,"f"
897063,3007944,"2012/07/21","within an hour",100,100,"f",4,"['email', 'phone']","Ward 115",-33.91144,18.4116,"Entire home/apt",2,1,1,1,799,2,1125,2,1125,23,35,40,196,166,1.08,4.76,"f"
7.73e+17,485782035,"2022/10/31","within an hour",100,100,"f",1,"['email', 'phone']","Ward 115",-33.9101156,18.4120384,"Entire home/apt",2,1,1,1,1179,2,365,2.6,1125,19,49,79,328,29,0.86,4.38,"f"
9.87e+17,77295733,"2016/06/12","within a few hours",100,83,"f",1,"['email', 'phone']","Ward 23",-33.73198,18.44314,"Entire home/apt",2,0.5,1,1,543,2,365,2,365,8,12,27,120,9,0.38,4.78,"f"
1.32e+18,457126598,"2022/05/02","within an hour",100,93,"f",1,"['email', 'phone']","Ward 115",-33.90944,18.40357,"Entire home/apt",4,1,2,3,1530,2,1125,2,1125,24,50,54,302,6,0.67,5,"f"
6355305,11057102,"2014/01/06","within a few hours",100,62,"t",3,"['email', 'phone']","Ward 74",-34.00911,18.34378,"Entire home/apt",6,2.5,3,4,7500,7,1125,7,1125,0,0,3,270,13,0.11,4.69,"f"
38641825,31722828,"2015/04/22","within an hour",100,85,"t",16,"['email', 'phone']","Ward 115",-33.91305,18.41851,"Entire home/apt",4,2,2,2,1706,3,365,3.1,365,0,17,45,48,106,1.46,4.91,"f"
6.69e+17,1952066,"2012/03/18","within an hour",100,97,"f",13,"['email', 'phone']","Ward 54",-33.9233837,18.3808587,"Entire home/apt",4,1.5,2,2,2694,3,30,3,30,0,1,1,241,16,0.43,4.81,"f"
16192286,25799859,"2015/01/08","within a few hours",100,92,"t",8,"['phone', 'work_email']","Ward 54",-33.95669,18.37788,"Private room",2,0.5,1,1,585,3,1125,2.4,1125,0,0,0,27,26,0.24,4.73,"f"
1.31e+18,365580325,"2020/09/02","within a few hours",100,92,"t",1,"['phone']","Ward 70",-33.8761544,18.6284758,"Entire home/apt",4,1,2,2,1411,2,300,2.1,300,8,32,44,311,34,3.46,4.94,"f"
1.44e+18,545616857,"2023/11/08","within an hour",100,50,"f",1,"['phone']","Ward 21",-33.8701339,18.6461602,"Entire home/apt",2,1,1,1,868,1,365,1,365,25,52,75,337,1,1,5,"f"
7124577,8770031,"2013/09/11","within a day",70,67,"t",6,"['email', 'phone', 'work_email']","Ward 115",-33.90979,18.42089,"Entire home/apt",2,1,1,1,3729,2,1125,2.2,1125,19,26,56,331,6,0.1,4.83,"f"
1.35e+18,194881212,"2018/06/11","within an hour",100,78,"t",3,"['phone']","Ward 55",-33.8900455,18.51119902,"Entire home/apt",4,2,2,2,1300,2,365,2.6,365,2,2,9,213,12,1.71,4.92,"f"
44500122,273939034,"2019/07/06","within a few hours",100,89,"t",7,"['email', 'phone']","Ward 54",-33.9175,18.39043,"Private room",2,0.5,1,1,406,2,1125,2,1125,12,21,34,34,42,0.78,4.81,"f"
1.35e+18,334216556,"2020/02/07","within an hour",100,100,"f",4,"['email', 'phone']","Ward 54",-33.91552018,18.3936737,"Private room",2,1,1,1,1591,1,365,1,1125,3,9,26,250,2,0.41,5,"t"
38962365,298476320,"2019/09/28","within a day",67,78,"f",1,"['email', 'phone']","Ward 84",-34.07443,18.85058,"Private room",2,1,1,1,495,2,730,2,730,22,52,82,82,35,0.49,4.97,"f"
9195023,47833028,"2015/10/31","within a few hours",100,82,"t",1,"['email', 'phone', 'work_email']","Ward 105",-33.81631,18.63303,"Entire home/apt",6,2,3,3,2405,2,1125,2,1125,6,14,27,138,65,0.55,4.75,"f"
25598404,14053993,"2014/04/08","within a day",90,89,"f",1,"['email', 'phone']","Ward 61",-34.20125,18.37332,"Entire home/apt",4,1,2,3,2000,2,21,2,21,21,27,36,109,119,1.35,4.88,"f"
6.33e+17,119388540,"2017/03/06","within an hour",100,100,"t",1,"['email', 'phone']","Ward 115",-33.9248,18.41566,"Entire home/apt",6,2.5,3,3,2176,2,1125,2,1125,9,25,32,274,41,1.08,4.63,"f"
1.4e+18,183114035,"2018/04/08","within an hour",100,96,"t",12,"['email', 'phone']","Ward 115",-33.91919988,18.42545726,"Entire home/apt",2,1,0,1,1045,1,50,1,50,1,31,61,239,6,1.31,5,"f"
16154160,93603431,"2016/09/05","within an hour",100,88,"t",1,"['email', 'phone']","Ward 115",-33.90577,18.39933,"Entire home/apt",3,1,2,2,1801,3,80,3.6,80,11,20,31,202,79,0.92,4.87,"f"
9.72e+17,534738858,"2023/08/30","within an hour",100,100,"t",1,"['email', 'phone']","Ward 115",-33.9251,18.41294,"Entire home/apt",2,1,1,1,822,2,28,2,28,2,8,19,242,57,2.32,4.79,"t"
900802,4812503,"2013/01/23","within a few hours",100,92,"f",4,"['email', 'phone']","Ward 58",-33.96183,18.48047,"Private room",2,1,1,1,954,2,365,2.2,365,6,32,53,285,23,0.34,4.96,"f"
47895658,3886732,"2012/10/16","within an hour",99,88,"f",83,"['email', 'phone', 'work_email']","Ward 115",-33.91795,18.42366,"Entire home/apt",2,1,1,1,965,1,1125,3.4,1125,3,3,11,101,23,0.45,4.35,"t"
7.52e+17,12945822,"2014/03/09","within an hour",99,76,"t",23,"['email', 'phone']","Ward 55",-33.88548,18.49497,"Entire home/apt",4,2,2,3,954,3,365,3.1,365,24,54,84,264,89,2.55,4.91,"f"
1.29e+18,30329142,"2015/03/31","within an hour",100,91,"f",15,"['email', 'phone']","Ward 23",-33.72366508,18.4448778,"Entire home/apt",4,2.5,2,2,4639,5,365,5.1,365,0,0,0,120,2,0.22,5,"f"
1.04e+18,478510351,"2022/09/07","within a day",61,64,"f",33,"['email', 'phone']","Ward 23",-33.81606,18.47469,"Entire home/apt",2,1.5,1,1,1560,3,1125,3,1103.5,9,9,9,270,5,0.25,5,"t"
1.21e+18,39174880,"2015/07/21","within an hour",100,89,"t",62,"['email', 'phone', 'work_email']","Ward 115",-33.91729,18.41688,"Entire home/apt",4,2,2,3,2823,1,365,2,365,23,53,83,131,10,0.92,4,"f"
1.03e+18,30471225,"2015/04/02","within an hour",99,99,"t",22,"['email', 'phone', 'work_email']","Ward 85",-34.12404,18.83172,"Entire home/apt",6,3.5,3,4,1407,4,365,4.2,1125,11,20,41,292,56,2.58,4.86,"t"
1.21e+18,125053609,"2017/04/09","within a few hours",100,98,"t",5,"['email', 'phone', 'work_email']","Ward 74",-34.01162,18.37798,"Entire home/apt",2,1,1,1,1242,4,365,4,365,0,0,11,246,7,0.54,5,"f"
1.45e+18,280368543,"2019/07/29","within a day",63,45,"f",6,"['email', 'phone']","Ward 115",-33.92380259,18.41959238,"Entire home/apt",3,1,1,2,764,1,365,1,365,1,3,21,286,1,1,5,"f"
30724796,229976526,"2018/12/10","within a day",100,82,"t",4,"['email', 'phone']","Ward 1",-33.87621,18.58644,"Entire home/apt",8,5.5,4,4,8850,4,1125,4,1125,21,32,46,255,73,0.89,4.97,"f"
36163705,38154998,"2015/07/11","within an hour",100,96,"t",1,"['phone', 'work_email']","Ward 61",-34.14485,18.32286,"Entire home/apt",2,1,1,1,986,2,1125,2,1125,9,27,57,332,102,1.45,4.95,"f"
13118278,42896927,"2015/08/30","within an hour",100,100,"t",1,"['email', 'phone']","Ward 61",-34.15649,18.40859,"Entire home/apt",2,1,1,2,776,2,90,2,90,11,41,59,313,55,0.5,4.98,"f"
6.14e+17,379188455,"2020/12/10","within an hour",100,98,"t",5,"['phone']","Ward 10",-33.89837,18.63315,"Entire home/apt",2,1,1,1,726,2,30,2,1125,23,53,83,358,103,2.48,4.89,"f"
1.44e+18,27932927,"2015/02/18","within an hour",100,64,"t",10,"['email', 'phone']","Ward 69",-34.09549,18.37864,"Entire home/apt",8,3,4,6,3678,5,365,5,365,14,42,67,181,1,1,5,"f"
7.51e+17,202476500,"2018/07/15","within a few hours",100,60,"f",2,"['phone']","Ward 64",-34.14112,18.42352,"Entire home/apt",4,2,2,2,2619,4,21,4,21,20,50,50,305,2,0.06,5,"f"
1.42e+18,581841335,"2024/06/06","a few days or more",25,60,"f",2,"['phone']","Ward 83",-34.1139508,18.8230286,"Private room",2,1,1,1,1170,1,365,1,365,30,60,90,365,1,1,5,"f"
1.38e+18,34556114,"2015/05/30","within an hour",100,85,"f",1,"['email', 'phone']","Ward 54",-33.91963188,18.38378557,"Entire home/apt",2,1,1,1,1905,5,365,5,365,7,15,22,196,7,1.15,5,"f"
7.68e+17,52595107,"2015/12/28","within a few hours",100,89,"t",2,"['email', 'phone']","Ward 54",-33.9519341,18.3851148,"Entire home/apt",10,4.5,5,5,8200,6,21,6,21,0,3,3,184,6,0.18,5,"f"
21002488,151209095,"2017/09/19","within a day",67,100,"f",6,"['email', 'phone']","Ward 55",-33.886247,18.491308,"Entire home/apt",16,16,16,21,35000,2,30,2,30,28,58,88,363,1,0.03,5,"f"
9.69e+17,485001688,"2022/10/25","within a day",67,100,"f",1,"['phone']","Ward 55",-33.8928,18.50721,"Entire home/apt",4,1.5,2,3,1800,2,365,2,365,29,59,81,163,11,0.48,4.82,"f"
